after_duplicate_relation_count,after_keep_relation_count,apply,before_duplicate_relation_count,before_keep_relation_count,duplicate_code,evidence_text_length,group_index,group_node_count,group_total_relation_count,incoming_relation_count,keep_code,outgoing_relation_count,source_name,source_page
0,10,true,1,1,EVD-CARD-FULLBOOK-71691C6DBDE4C4,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E387A1DB43949F,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-A9280F01724152,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-A984FD13AE0721,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-9C84A3E6370C1C,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-BD555EBAB05D4B,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-C02B4F73BBBDFA,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-3C70D879BE6D2D,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-2BCE40996CE956,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-AFD63859AE9B52,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-ED9139C764C39A,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-66E94A0715605F,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-8F5CD3AE58B5B8,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-9952D1A1FAB90F,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-EFE4A32D4C8C38,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-1AFD4A381C4153,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-75EBE7A08417A7,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-D27297473B5E65,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-BAE16E2BF8EA20,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-81DAA2F88F6058,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-AB31F6848614CF,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-72EC1F78430BF5,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E517B019162B7F,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-673A2E557DB66C,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-2922E8FEA1F15A,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-DDB0ABCB258238,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-0733206F61B90F,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-231BC8B178B531,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-03558E95060738,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E7EC4A3BF3BCA5,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E7079B086768BC,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-1C494BAEC59042,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-BA113F8B843D38,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-33D698BE3E3D86,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E39438DAFC2F0B,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-AC9FAF0C9037FE,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-16BD8959CAEF97,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-59793C49074DE4,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-5BE7FA559E081C,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E9F54448CB5D98,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-327AA04624D2C3,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-E98A7A0ED5DD45,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-69CB4BB801041C,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-BBEA1D15CC8B18,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-0E73A6DAC02304,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-D89783ED5A25CD,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-10CF461DD951BE,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-C0C6198699D70E,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-611FEC013B415C,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-B300D6366DAA18,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-FCC606A6CDD9A7,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-2E7B6D1DA2ABF4,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-823017998F8DEA,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-2757E6E7CEE859,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-A58139E133AA41,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-A7B39BCBEA7E10,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,10,true,1,1,EVD-CARD-FULLBOOK-CDD4C185F7167C,608,6,70,,1,EVD-CARD-FULLBOOK-EACF2B96646E21,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-9F9A2FBC0BCC60,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-C706488D8C00A5,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-41E1DB60CA9EA1,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-F08681D460382F,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-93D6B59743C950,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-83877A86B8103B,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-1D4A4067AEFD34,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-EFF8EF9E1E64D8,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-A1B12C0135F9F0,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-F0B99927E2B042,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-EBD2149D04DDF5,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-45A87FDEA78B25,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-3AE2A32E5E15B3,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-0D21837F723B6E,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-85BD52CA74EAA7,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-F1B23A00BA79F4,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-EF9FA4CD15CBAC,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-685D0F72C07791,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-F9DCEBAA352FAB,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-CBF9AEF81FC204,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-B7DA707EB5D591,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-05E3CBC1C7DF94,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-6840F0B2EEAC54,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-25BA4C49070EA0,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-738FC33EF8F754,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-03ABD4D285B1C1,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-84D24905C1F503,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-75DB9811F635DE,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-A1FDF266C4BD09,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-BA05F7EA02DD56,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
0,6,true,1,1,EVD-CARD-FULLBOOK-C962797E51B6CC,896,7,66,,1,EVD-CARD-FULLBOOK-2CBBDD5E51009C,0,《内科学（第10版）》docx,N/A
