after_duplicate_relation_count,after_keep_relation_count,apply,before_duplicate_relation_count,before_keep_relation_count,duplicate_code,evidence_text_length,group_index,group_node_count,group_total_relation_count,incoming_relation_count,keep_code,outgoing_relation_count,source_name,source_page
0,12,true,1,1,EVD-CARD-DEEP-BE97DA3E7C63BA,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-A8161C1BEF29F0,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-2C9CEEC4669F1D,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-A2E83892600F89,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-1B96C82F7B1988,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-120DB2EF36751C,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-36BE810C9B05A6,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-C4092D41401EEB,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-50B571E5D646E2,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-A857DB2656CD83,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-01CFC267DC7A67,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-40CB18B348A933,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-0D05F2C240DF56,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-5774C5314A6F50,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-D3313B3EA03E83,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-5B6B3BE3A060D6,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-D945324CB52B28,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-AC5470053A0B0A,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-28B8FA34973E07,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-FBD078BD46CCD2,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-349918A1B52D56,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-B4D8DCDADB654D,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-E2636284E92973,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-4130D5CAB6F1CE,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-5DBCA48E494448,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-6E2C570D560C0B,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-74EB705C8ED1B7,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-EF5028C35D2C4D,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-A08676233671AA,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-DE853DE5344990,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-7157212133C48E,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-920E507018FBD4,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-D969E317BE56EC,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-91A9BAC64BDDDC,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-5C72ACD8BF0FFF,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-E1EE9981E2E9CF,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-E39E4F2EF9B1E9,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-91E7137D39BE4F,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-511D8BB99D0663,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,12,true,1,1,EVD-CARD-DEEP-5DEE5B212046D9,861,3,84,,1,EVD-CARD-DEEP-644CBD55A70B89,0,《内科学（第10版）》.docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-BA5FD9FDE071C2,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-9320A5932BFC1B,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-593B4D6CB54F90,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-E23E45ABAE8696,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-41013F481E2163,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-5FB73D6F9C583A,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-3EA04859F1D8A2,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-439B805ADF105B,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-418CD3D03ED9A9,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-28B22652566DD0,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-6ED3635BF09DCF,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-85F8D63B131DFB,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-C1079029D56BB0,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
0,2,true,1,1,EVD-CARD-FULLBOOK-430615FF6A60FD,247,4,84,,1,EVD-CARD-FULLBOOK-3148AB1C428DE8,0,《内科学（第10版）》docx,N/A
